ProtGroup	Counter	KO	Accession	Identical	Similar	OtherLoci	Missing	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_L00760	Total_L00762	Total_L00764	Unique_L00760	Unique_L00762	Unique_L00764	Corrected_L00760	Corrected_L00762	Corrected_L00764	PSMs_Used_L00760	TotInt_126C_L00760	TotInt_127N_L00760	TotInt_127C_L00760	TotInt_128N_L00760	TotInt_128C_L00760	TotInt_129N_L00760	TotInt_129C_L00760	TotInt_130N_L00760	TotInt_130C_L00760	TotInt_131N_L00760	TotInt_131C_L00760	PSMs_Used_L00762	TotInt_126C_L00762	TotInt_127N_L00762	TotInt_127C_L00762	TotInt_128N_L00762	TotInt_128C_L00762	TotInt_129N_L00762	TotInt_129C_L00762	TotInt_130N_L00762	TotInt_130C_L00762	TotInt_131N_L00762	TotInt_131C_L00762	PSMs_Used_L00764	TotInt_126C_L00764	TotInt_127N_L00764	TotInt_127C_L00764	TotInt_128N_L00764	TotInt_128C_L00764	TotInt_129N_L00764	TotInt_129C_L00764	TotInt_130N_L00764	TotInt_130C_L00764	TotInt_131N_L00764	TotInt_131C_L00764	Average_all	Average_L00760	Average_L00762	Average_L00764	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
201	1	 	sp|P15624|SYFB_YEAST	 	 	 	 	 	23	595	67364	Phenylalanine--tRNA ligase beta subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS1 PE=1 SV=3	50	50	1	3	4	4	3	4	4	3	4	4	3	11659.0	10263.0	11010.0	9931.0	11890.0	10283.0	12113.0	11056.0	13707.0	150.0	150.0	4	17966.0	16918.0	19032.0	17602.0	14581.0	15763.0	16327.0	15420.0	15762.0	150.0	150.0	4	18856.0	19244.0	18380.0	19708.0	15527.0	18054.0	18491.0	20646.0	19124.0	150.0	150.0	12733.727272727272	9292.0	13606.454545454546	15302.727272727272	12089.522221542598	10853.96046236277	11069.729132949338	8515.799943352014	11275.555233985795	9340.41680793699	11997.233424124095	11489.330180545923	13944.947165392083	147.04264539296287	147.04264539296287	11175.166063576844	19120.853960681427	18313.714240195783	19586.285452456457	15589.770042396838	14304.34043062724	14773.62970419553	16527.22143060188	16348.330982581143	16420.51644387777	150.98184696054213	150.98184696054213	16776.07363195712	20181.03752368113	20938.887083051537	19021.66838346783	17594.09104521017	15368.15202307589	17053.035135050523	18896.48702003278	22048.863839230362	20051.277947782386	152.06953627125446	152.06953627125446	19017.05555562029	15276.687499738906	1.3670210726917185	0.9106235365251378	0.8033150797218996	16526.63163562353	14837.592674212654	15132.552993731171	11641.277973389146	15413.921611157983	12768.546604173782	16400.47090477906	15706.156467919223	19063.036632663625	201.01039483651607	201.01039483651607	17411.899655056408	16676.89922831786	17835.73252610676	14196.411529621057	13025.869070597291	13453.214928547359	15050.076828068732	14887.174975641521	14952.908755693154	137.487623430306	137.487623430306	16211.731767206555	16820.5237464094	15280.393053908998	14133.598650617369	12345.468267595483	13698.960279013467	15179.832976961474	17712.184812788648	16107.493943148776	122.15975165301509	122.15975165301509
372	1	 	sp|P32614|FRDS_YEAST	 	 	 	 	 	20.2	470	50843	Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1	29	29	1	4	3	2	4	3	2	4	3	2	4	23251.0	22985.0	23323.0	29113.0	27407.0	30519.0	34115.0	30546.0	33536.0	150.0	150.0	3	9737.0	11085.0	10058.0	14373.0	11766.0	12828.0	13981.0	14341.0	14214.0	150.0	150.0	2	4535.0	4113.0	3529.0	6734.0	4923.0	4559.0	7171.0	5426.0	5072.0	150.0	150.0	12549.696969696968	23190.454545454544	10243.90909090909	4214.727272727273	24109.57038966352	24308.514199299254	23449.527027046086	24964.302059289817	25990.676391745055	27721.499616982303	33788.95552414707	31743.223561410614	34118.16941260589	147.04264539296287	147.04264539296287	27799.382020243294	10362.894078545867	11999.498897775757	10350.927862589693	12729.903693862614	11542.75217795488	12022.846022040236	14152.451939807981	15204.371895019207	14807.842959857795	150.98184696054213	150.98184696054213	12574.832169717114	4853.680800270148	4475.246444221107	3652.201726074971	6011.701293811919	4872.635564474954	4306.236134967062	7328.252037242716	5794.688326632952	5317.929395061297	152.06953627125446	152.06953627125446	5179.174635861902	12188.005216519563	0.43842719984366385	0.9692380027043929	2.353271722510912	10570.291435373889	10657.513812758714	10280.91047212613	10945.029047905846	11395.019472475606	12153.859452540752	14813.9971560939	13917.09262004067	14958.33347936054	64.46749527724153	64.46749527724153	10044.110758926976	11630.370345133739	10032.512647673684	12338.306430858673	11187.67406667277	11652.999265224733	13717.094251509398	14736.655047903221	14352.324134772874	146.33734379265616	146.33734379265616	11422.029777369873	10531.470908453037	8594.623046877772	14147.166658909851	11466.635487979904	10133.74372687267	17245.368294676267	13636.476179829402	12514.53286770731	357.86093956249056	357.86093956249056
528	1	 	sp|P40046|VTC1_YEAST	 	 	 	 	 	10.9	129	14371	Vacuolar transporter chaperone 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTC1 PE=1 SV=3	12	12	1	2	2	2	2	2	2	2	2	2	2	14434.0	15126.0	14174.0	14552.0	11372.0	13238.0	12679.0	11253.0	11358.0	150.0	150.0	2	16560.0	18745.0	16418.0	20824.0	16140.0	18309.0	15693.0	17181.0	16547.0	150.0	150.0	2	14134.0	14547.0	16031.0	17611.0	17416.0	13378.0	13691.0	14364.0	14387.0	150.0	150.0	12456.424242424242	10771.454545454546	14247.0	12350.818181818182	14966.992344604672	15996.980020822299	14250.89379931189	12478.292294397192	10784.324148098105	12024.549032720983	12557.82403900515	11694.051422004637	11555.169614395803	147.04264539296287	147.04264539296287	12923.23074615119	17624.476321322745	20291.439498313626	16896.155661960387	18443.43661872922	15833.759999336373	17159.829109567716	15885.446555425695	18215.348548101596	17238.31275198867	150.98184696054213	150.98184696054213	17509.80056274956	15127.215971558606	15828.205695133585	16590.661907256406	15722.01833758861	17237.82672981836	12636.285811272068	13991.228370086463	15340.011633570904	15084.591917734007	152.06953627125446	152.06953627125446	15284.227374891001	15122.79027570754	1.1702019853055263	0.8636757581282704	0.9894376669998596	17514.404155709002	18719.697779259095	16676.42421633299	14602.122416126245	12619.837528282731	14071.15115049374	14695.19062156129	13684.402190294739	13521.882423308061	172.06959556342164	172.06959556342164	15221.832948432171	17525.224392219952	14592.800050796905	15929.149104171664	13675.234671447923	14820.528415557459	13719.875096963407	15732.154966852335	14888.312834926044	130.39936113725273	130.39936113725273	14967.437279101961	15661.022915786865	16415.42581149922	15555.957144472684	17055.755063699296	12502.817152648462	13843.448356960598	15177.9853224711	14925.263434727674	150.46332718998053	150.46332718998053
390	1	 	sp|P33322|CBF5_YEAST	 	 	 	 	 	14.1	483	54704	H/ACA ribonucleoprotein complex subunit CBF5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBF5 PE=1 SV=1	24	24	1	3	4	1	3	4	1	3	4	1	3	16265.0	16491.0	16896.0	12612.0	13450.0	10851.0	16886.0	17757.0	18769.0	150.0	150.0	4	26485.0	24696.0	26277.0	23515.0	19676.0	22712.0	28000.0	23631.0	26392.0	150.0	150.0	1	6125.0	5002.0	4586.0	4323.0	4208.0	3870.0	5247.0	5552.0	5470.0	150.0	150.0	12322.545454545456	12752.454545454546	20153.090909090908	4062.0909090909095	16865.604162740405	17440.578971531173	16987.66062037348	10814.748654270023	12754.93842700664	9856.351529993608	16724.616824879013	18452.969972499453	19094.821138633106	147.04264539296287	147.04264539296287	15443.587811325211	28187.455034434355	26733.38969593776	27042.28787485279	20826.806189464925	19302.668014060873	21286.473250123	28343.36988159813	25053.658200348575	27494.62441230948	150.98184696054213	150.98184696054213	24918.9702836811	6555.412326715471	5442.543815704832	4746.102894808676	3859.3086862413015	4164.950326083812	3655.4362452999626	5362.060861722567	5929.249832190592	5735.227482449783	152.06953627125446	152.06953627125446	5050.032496801888	12479.317156517749	0.8080581603820273	0.5007958601198776	2.471136010396115	13628.389073475473	14093.002159732949	13727.017790093203	8738.945902563439	10306.732081113014	7964.505285405215	13514.463104606037	14911.072969562696	15429.726042107715	118.81900953394435	118.81900953394435	14116.160788559928	13387.970886697025	13542.665815896242	10429.978319203079	9666.696230710066	10660.177680214114	14194.24229855077	12546.76830759299	13769.194081235511	75.61108391109244	75.61108391109244	16199.315463541183	13449.266011146887	11728.265772406965	9536.876669805402	10292.15873229675	9033.080139467904	13250.38168533826	14651.982774961296	14172.527159695112	375.78450716413505	375.78450716413505
260	1	 	sp|P22137|CLH_YEAST	 	 	 	 	 	11.4	1653	187232	Clathrin heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHC1 PE=1 SV=1	53	53	1	2	2	4	2	2	4	2	2	4	2	13035.0	12802.0	13425.0	16062.0	16652.0	16578.0	14524.0	12973.0	12713.0	150.0	150.0	2	10244.0	10922.0	9150.0	16360.0	13567.0	13833.0	12090.0	12509.0	11596.0	150.0	150.0	4	13266.0	16111.0	18515.0	22563.0	20458.0	22471.0	15874.0	17941.0	15554.0	150.0	150.0	12202.666666666666	11733.09090909091	10051.90909090909	14823.0	13516.332632113199	13539.160268846163	13497.830482274738	13773.112344186893	15791.467262937886	15058.390532138425	14385.190972672199	13481.46530682184	12933.69178621358	147.04264539296287	147.04264539296287	13997.404620911657	10902.484023890713	11823.05159779042	9416.483390604066	14489.753317441897	13309.580044051832	12964.76683995031	12238.26220959005	13262.079913171694	12080.466227839524	150.98184696054213	150.98184696054213	12276.325284925613	14198.2203961155	17529.952701883358	19161.381399342048	20142.859562262893	20248.70574406431	21225.144151972985	16222.099126926632	19160.06326356834	16308.177013167078	152.06953627125446	152.06953627125446	18244.06703992257	14635.667055507973	1.0455986271656943	1.1921863192627724	0.8022151543009287	14132.658844452437	14156.52739008186	14113.313021981727	14401.147358880693	16511.53649105986	15745.032467728826	15041.13593254239	14096.201616994851	13523.450375849136	153.74758815769397	153.74758815769397	12997.792299263449	14095.280366823601	11226.202673843292	17274.485674546602	15867.499243651402	15456.417659020406	14590.288777823846	15810.87023745291	14402.16656714623	179.99849240338392	179.99849240338392	11390.027565868388	14062.79371162934	15371.550535892127	16158.907191802664	16243.818602868652	17027.132290934464	13013.613754192409	15370.493107399032	13082.666738984686	121.99248650431508	121.99248650431508
74	1	 	sp|P05743|RL26A_YEAST	 	 	"sp|P05743|RL26A_YEAST, sp|P53221|RL26B_YEAST"	 	 	45.7	127	14234	60S ribosomal protein L26-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL26A PE=1 SV=3	50	8	0.16	5	5	6	1	1	1	3	3	3.5	1	15384.0	15093.0	16641.0	14012.0	13214.0	14923.0	15674.0	14567.0	15085.0	150.0	150.0	1	14687.0	13471.0	12154.0	9912.0	10693.0	11518.0	13889.0	12639.0	11967.0	150.0	150.0	1	17947.0	17716.0	16599.0	15948.0	15038.0	15076.0	15329.0	19122.0	14853.0	150.0	150.0	11940.939393939394	12263.0	10111.818181818182	13448.0	15952.07220655385	15962.079826409556	16731.27724808446	12015.244064671071	12531.134302934255	13555.094819103735	15524.20017251887	15137.94073263499	15346.868606546986	147.04264539296287	147.04264539296287	14750.656886606419	15631.079935462993	14582.34096995374	12507.97148955211	8778.877437804651	10490.111256065913	10795.068637500735	14059.32372448273	13399.906309263493	12466.966139061366	150.98184696054213	150.98184696054213	12523.516211016415	19208.16082082654	19276.310723515955	17178.49148515683	14237.394154100457	14884.1547061902	14240.143884791276	15665.147884380644	20421.310391057006	15573.187165781832	152.06953627125446	152.06953627125446	16742.70013508897	14569.826521246809	0.9877408601698408	1.1633974257509516	0.8702196422136056	15756.51352279291	15766.398457837437	16526.166180763033	11867.947507588777	12377.51337528408	13388.921016305276	15333.886831852578	14952.362600452954	15158.729198344246	145.24002904209402	145.24002904209402	18185.158158624996	16965.057945866818	14551.741832311222	10213.32341212504	12204.168431148164	12558.955063673187	16356.58102886249	15589.416505501084	14504.036313108272	175.65189208901884	175.65189208901884	16715.318837081068	16774.624221016344	14949.060713982646	12389.660046835379	12952.48378307279	12392.052916493329	13632.119387168945	17771.025422038612	13552.09336353218	132.33389744555998	132.33389744555998
501	1	 	sp|P39078|TCPD_YEAST	 	 	 	 	 	10.2	528	57603	T-complex protein 1 subunit delta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT4 PE=1 SV=2	12	12	1	1	1	1	1	1	1	1	1	1	1	15823.0	14618.0	14268.0	12604.0	12630.0	12207.0	15595.0	16219.0	15459.0	1194.0	150.0	1	14872.0	16822.0	15982.0	12940.0	14598.0	13953.0	17650.0	16479.0	16770.0	777.0	150.0	1	14104.0	12414.0	13148.0	11310.0	11273.0	11437.0	16862.0	12976.0	15244.0	150.0	150.0	11843.272727272726	11887.90909090909	12817.545454545454	10824.363636363636	16407.282795391417	15459.728543195844	14345.403748312547	10807.888680496302	11977.313928111067	11088.05484532596	15445.955192703315	16854.689417354766	15727.361073159422	1170.4594573279844	147.04264539296287	14234.853136005628	15827.97173011545	18209.79435799583	16447.457655588434	11460.721755971768	14321.017873005723	13077.234997312707	17866.445657507393	17471.08600920588	17470.629410216352	782.0859672556082	150.98184696054213	15794.706605213283	15095.107829550203	13507.344847692879	13607.012834920293	10096.87282937523	11157.67229703964	10802.900345606116	17231.76486570725	13857.699175523258	15983.145839573031	152.06953627125446	152.06953627125446	13482.168984998656	14472.429413175583	1.0166897596273072	0.9162835230126236	1.0734496377607172	16681.11640138375	15717.747696485203	14584.825088628555	10988.26974465248	12177.21241855204	11273.111815428849	15703.744472083692	17135.990132323335	15989.846949042321	1189.994144324297	149.4967517995348	14502.909699014397	16685.334527679817	15070.534445263518	10501.270506829234	13122.112709804434	11982.454954601664	16370.729770774464	16008.468239371721	16008.049865240993	716.6124853757041	138.3421786439583	16203.838031589632	14499.45443386501	14606.442998650618	10838.484481208869	11977.199285509992	11596.369462756013	18497.4317530713	14875.542160162431	17157.102111766384	163.23898862481835	163.23898862481835
512	1	 	sp|P39935|IF4F1_YEAST	 	 	 	 	 	18.1	952	107100	Eukaryotic initiation factor 4F subunit p150 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF4631 PE=1 SV=2	45	45	1	4	3	2	4	3	2	4	3	2	4	15403.0	16220.0	16302.0	13511.0	12971.0	13553.0	16500.0	18946.0	17029.0	150.0	150.0	3	15478.0	16835.0	16318.0	13435.0	12266.0	12702.0	14451.0	16180.0	15405.0	150.0	150.0	2	14097.0	13395.0	13834.0	11582.0	11155.0	9787.0	12349.0	12019.0	15584.0	150.0	150.0	11763.848484848486	12794.09090909091	12124.545454545454	10372.90909090909	15971.773803792834	17153.97434468714	16390.438176688473	11585.638207091839	12300.69192094447	12310.674802875623	16342.30591084352	19688.571780085298	17324.615545302528	147.04264539296287	147.04264539296287	15452.076054701303	16472.925392598638	18223.86684204374	16793.24327517783	11899.134218816129	12033.265189086738	11904.75445680972	14628.215648534806	17154.08529819474	16048.601434966184	150.98184696054213	150.98184696054213	15017.565750692056	15087.615929748243	14574.744984279532	14316.96193780707	10339.697710859762	11040.879488465998	9244.38101621466	12619.799805872306	12835.67250235928	16339.631642869728	152.06953627125446	152.06953627125446	12933.265002052953	14424.414213661363	0.9334936071113064	0.9605028173754885	1.1152956512815375	14909.548740068443	16013.125387316806	15300.369255691785	10815.11920062473	11482.617271247356	11491.936227710636	15255.43809322974	18379.1558898617	16172.417857201068	137.26336944706563	137.26336944706563	15822.291250007216	17504.075445258757	16129.95747868028	11429.151941501974	11557.985116344202	11434.55019592914	14050.44234359389	16476.547258415492	15414.726893221326	145.01848937815555	145.01848937815555	16827.15243465427	16255.149699504364	15967.64538879952	11531.819892487561	12313.844879809654	10310.21794617381	14074.807843532973	14315.569723155317	18223.520114834813	169.60249249573013	169.60249249573013
685	1	 	sp|Q02486|ABF2_YEAST	 	 	 	 	 	33.9	183	21561	"ARS-binding factor 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABF2 PE=1 SV=1"	26	26	1	1	2	1	1	2	1	1	2	1	1	7526.0	7051.0	6412.0	11531.0	10364.0	9629.0	6650.0	7240.0	6857.0	150.0	150.0	2	24482.0	20166.0	24601.0	33669.0	30411.0	31725.0	24514.0	20664.0	20910.0	150.0	150.0	1	7538.0	8028.0	5697.0	11820.0	11200.0	11882.0	8348.0	7450.0	6155.0	150.0	150.0	11618.78787878788	6687.272727272727	21040.18181818182	7128.909090909091	7803.906358978437	7457.008206189213	6446.785031832075	9887.79469809607	9828.415007992327	8746.365208949264	6586.444503461176	7523.765422137525	6976.03434107343	147.04264539296287	147.04264539296287	7917.390975412169	26055.702252332332	21829.670254627505	25317.476272377116	29820.018609104598	29833.982363061863	29733.7691026837	24814.620331339163	21908.035760314964	21783.593379106973	150.98184696054213	150.98184696054213	25677.429813883136	8067.705815311219	8735.054328764172	5895.889269892068	10552.169482158728	11085.419118854252	11223.228285957146	8531.06233536497	7956.216003209638	6453.441527326949	152.06953627125446	152.06953627125446	8722.242907426575	12103.76844254959	1.5287571979378578	0.4713777247287183	1.3876899062560855	11930.278018321305	11399.954970293433	9855.569020971327	15116.037316446154	15025.26018778874	13371.068768974443	10069.074443484513	11502.010544688706	10664.662711977688	224.79250254831598	224.79250254831598	12282.077643913355	10290.020296204493	11934.094361146437	14056.492523327765	14063.074725896811	14015.836427232105	11697.059271793649	10326.960049972664	10268.300683459018	71.1694794955999	71.1694794955999	11195.473926550902	12121.546722624567	8181.666028232784	14643.139079495171	15383.124217852273	15574.360608030518	11838.469092427436	11040.76063964715	8955.375668085462	211.02536053266348	211.02536053266348
204	1	 	sp|P15700|KCY_YEAST	 	 	 	 	 	16.2	204	22933	Uridylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA6 PE=1 SV=1	16	16	1	2	1	1	2	1	1	2	1	1	2	17029.0	14370.0	15571.0	22698.0	18458.0	20132.0	16911.0	17581.0	17897.0	150.0	150.0	1	8349.0	8886.0	11459.0	12226.0	12020.0	12078.0	9062.0	9707.0	12072.0	1336.0	150.0	1	11735.0	10989.0	13059.0	14863.0	15377.0	16304.0	13290.0	14850.0	13471.0	150.0	150.0	11591.818181818182	14631.545454545454	8849.545454545454	11294.363636363638	17657.81575698164	15197.448294275844	15655.472509459958	19463.460589487866	17504.1378056274	18286.615888105367	16749.377894440895	18270.07180754141	18207.683622895023	147.04264539296287	147.04264539296287	17443.564907646156	8885.673478666884	9619.084096133096	11792.730401413331	10828.344991384145	11791.932787609865	11319.920038525255	9173.129209537223	10291.390975869985	12576.352906388302	1344.7449835952286	150.98184696054213	10697.617653947565	12559.634882286702	11956.840062131227	13514.905735566179	13268.772843766936	15219.686588448378	15400.06008872625	13581.434887038864	15859.034583578943	14124.177224146439	152.06953627125446	152.06953627125446	13942.727432854437	13753.820482148853	0.7884753234197012	1.2856900411909475	0.9864512197046579	13922.751989871593	11982.812958983332	12343.95375018468	15346.458383163053	13801.580717475083	14418.545376625725	13206.471152398079	14405.50077735238	14356.30923328575	115.93949738270483	115.93949738270483	11424.221900796536	12367.160627776548	15161.796035546846	13921.895318002473	15160.770551423013	14553.908460609768	11793.800871259797	13231.538887678427	16169.291686246268	1728.9252333498696	194.11585703778474	12389.467148676884	11794.839463102866	13331.795247042734	13088.997155717936	15013.478398697525	15191.408058049032	13397.42300965888	15644.1640083098	13932.811850084003	150.00917953470068	150.00917953470068
478	1	 	sp|P38764|RPN1_YEAST	 	 	 	 	 	10.8	993	109491	26S proteasome regulatory subunit RPN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN1 PE=1 SV=3	20	20	1	1	2	1	1	2	1	1	2	1	1	16133.0	15115.0	15699.0	14040.0	14956.0	11255.0	17573.0	16754.0	18669.0	781.0	150.0	2	20338.0	19956.0	20166.0	17061.0	14605.0	16715.0	22858.0	24261.0	21701.0	150.0	841.0	1	5120.0	6361.0	5591.0	6121.0	4981.0	5366.0	8932.0	5675.0	7024.0	150.0	150.0	11371.151515151514	12829.545454545454	16241.09090909091	5042.818181818182	16728.729908237994	15985.346622684718	15784.16690809915	12039.253972879093	14183.112201807531	10223.319184414162	17405.051016439586	17410.658271062443	18993.08518499342	765.6020403460267	147.04264539296287	15416.969252290899	21645.32605211727	21602.34551231511	20753.311918570667	15110.61621936896	14327.885055161569	15665.87708593721	23138.312455484644	25721.58611987037	22607.640359636556	150.98184696054213	846.5048886254395	20063.655642051373	5479.789569433993	6921.235748040471	5786.1886796500885	5464.45257193685	4930.042199197592	5068.493770614883	9127.86880444177	6060.6074923778115	7364.577301047034	152.06953627125446	152.06953627125446	6244.806237415611	12454.013909096191	0.8078120741692194	0.620725062834205	1.9942994923490593	13513.67000539039	12913.156011584868	12750.640609064729	9725.454723281475	11457.289285916906	8258.520675255577	14060.010362611141	14064.539970598427	15342.843538162206	618.4625722001102	118.78282436621835	13435.796373767347	13409.117275498003	12882.100844672634	9379.538202231355	8893.677351146433	9724.202538521307	14362.530452808174	15966.033160451952	14033.12898276851	93.71821644140684	525.4468001814877	10928.341556501882	13803.016938745273	11539.393146462045	10897.754990179172	9831.980655119198	10108.094553711631	18203.704122927036	12086.666445375975	14687.172772843505	303.27219898751963	303.27219898751963
139	1	 	sp|P0C2H9|RL31B_YEAST	 	 	"sp|P0C2H8|RL31A_YEAST, sp|P0C2H9|RL31B_YEAST"	 	 	61.9	113	12967	60S ribosomal protein L31-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL31B PE=1 SV=1	64	8	0.125	7	8	8	1	1	1	3	3.333	3.333	1	14001.0	12357.0	16027.0	9918.0	11456.0	13019.0	13828.0	15569.0	15368.0	150.0	150.0	1	16745.0	15718.0	17211.0	12861.0	14216.0	12979.0	17056.0	17018.0	17083.0	150.0	150.0	1	14195.0	12559.0	13192.0	11047.0	9782.0	10442.0	14094.0	14106.0	12161.0	150.0	150.0	11360.848484848486	11076.636363636362	12835.181818181818	10170.727272727272	14518.003312789942	13068.536435098582	16113.946304612084	8504.652485969718	10863.983243106919	11825.62349728014	13695.842796069346	16179.213239952918	15634.781355347306	147.04264539296287	147.04264539296287	13378.286963358552	17821.368115975205	17014.715712696376	17712.250889146075	11390.752898265295	13946.265932500984	12164.368453387919	17265.16131073349	18042.535451463416	17796.706154724267	150.98184696054213	150.98184696054213	15906.013879877	15192.50252697569	13665.115510083364	13652.548928983002	9862.082594704523	9681.92587684217	9863.065962124601	14403.065710904873	15064.480931714786	12750.658393797405	152.06953627125446	152.06953627125446	12681.716270681158	13922.37409009609	1.0406694166620676	0.8752899497786525	1.097830435008486	15108.442038619074	13600.026188541018	16769.291100944538	8850.53174148771	11305.815104230554	12306.564706579762	14252.844733280866	16837.212404473004	16270.63879270825	153.02278400554192	153.02278400554192	15598.864403218817	14892.80966166406	15503.35519122756	9970.211532263671	12207.026407658519	10647.349452654937	15112.022176592249	15792.44994919097	15577.278036394038	132.1528932435811	132.1528932435811	16678.791658057246	15001.979704876028	14988.183729680048	10826.894425034085	10629.112897093557	10827.973995716642	15812.123894858505	16538.245654441485	13998.060851107208	166.94656515621003	166.94656515621003
47	1	 	sp|P02557|TBB_YEAST	 	 	 	 	 	16	457	50922	Tubulin beta chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB2 PE=1 SV=2	24	24	1	3	1	1	3	1	1	3	1	1	3	25221.0	25770.0	30210.0	24196.0	22924.0	23634.0	33374.0	29607.0	34153.0	2698.0	2017.0	1	6548.0	6444.0	6405.0	5131.0	5068.0	4960.0	7580.0	6798.0	6305.0	150.0	886.0	1	3986.0	4198.0	5222.0	5060.0	4469.0	4728.0	6231.0	5777.0	6762.0	150.0	150.0	10812.484848484848	23073.090909090908	5115.909090909091	4248.454545454545	26152.314945494974	27253.879091404906	30373.88892882829	20747.99067861699	21739.346356929385	21467.607783602336	33055.037422332825	30767.42028359471	34745.88024656276	2644.8070484680925	1977.233438384041	27367.040637485243	6968.905250725926	6975.622092671806	6591.538373422846	4544.4330239483115	4971.839880832512	4648.683837645742	7672.955132232637	7207.2603125542555	6568.414933298396	150.98184696054213	891.7994427136022	6238.850315259158	4266.101801516386	4567.732694587941	5404.306436260555	4517.2569864402	4423.280182335683	4465.86629658352	6367.638884961562	6169.538234972091	7089.873534977227	152.06953627125446	152.06953627125446	5252.399450292796	9643.397086689964	0.3523726666112809	1.545700986462821	1.8359984189992233	9215.36095540212	9603.52205093978	10702.928237206088	7311.024802250268	7660.351446177443	7564.598200473045	11647.691681443099	10841.597930080281	12243.49847623755	931.957712341013	696.7230191963763	10771.843720612997	10782.22594983466	10188.547366107232	7024.334608031126	7684.977808338008	7185.475193602796	11860.094316976953	11140.269374809453	10152.805441896457	233.37278978488865	1378.4552783294089	7832.556162873824	8386.350005674523	9922.298072761705	8293.676685317403	8121.135421558911	8199.32345998926	11690.974925547405	11327.262445364018	13016.996601122622	279.19942817196824	279.19942817196824
