ProtGroup	Counter	KO	Accession	Identical	Similar	OtherLoci	Missing	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_L00761	Total_L00763	Total_L00765	Unique_L00761	Unique_L00763	Unique_L00765	Corrected_L00761	Corrected_L00763	Corrected_L00765	PSMs_Used_L00761	TotInt_126C_L00761	TotInt_127N_L00761	TotInt_127C_L00761	TotInt_128N_L00761	TotInt_128C_L00761	TotInt_129N_L00761	TotInt_129C_L00761	TotInt_130N_L00761	TotInt_130C_L00761	TotInt_131N_L00761	TotInt_131C_L00761	PSMs_Used_L00763	TotInt_126C_L00763	TotInt_127N_L00763	TotInt_127C_L00763	TotInt_128N_L00763	TotInt_128C_L00763	TotInt_129N_L00763	TotInt_129C_L00763	TotInt_130N_L00763	TotInt_130C_L00763	TotInt_131N_L00763	TotInt_131C_L00763	PSMs_Used_L00765	TotInt_126C_L00765	TotInt_127N_L00765	TotInt_127C_L00765	TotInt_128N_L00765	TotInt_128C_L00765	TotInt_129N_L00765	TotInt_129C_L00765	TotInt_130N_L00765	TotInt_130C_L00765	TotInt_131N_L00765	TotInt_131C_L00765	Average_all	Average_L00761	Average_L00763	Average_L00765	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
255	1	 	sp|P21524|RIR1_YEAST	 	 	 	 	 	6.1	888	99560	Ribonucleoside-diphosphate reductase large chain 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNR1 PE=1 SV=2	13	13	1	5	4	4	5	4	4	5	4	4	5	57584.0	49992.0	55032.0	65972.0	55389.0	60521.0	54722.0	53803.0	56062.0	2736.0	1077.0	4	44119.0	37511.0	45500.0	55097.0	50198.0	51439.0	43452.0	44106.0	48721.0	1781.0	830.0	4	40152.0	38098.0	42772.0	55074.0	51240.0	52990.0	48782.0	39987.0	47251.0	2273.56604	866.808228	41064.556796	46626.36363636364	38432.181818181816	38135.12493345455	57714.05611400347	53123.62030069202	55040.96708014532	59318.56183534738	55408.3382521933	57474.76887456058	54547.068525796	55557.981929739275	56425.77414696387	2715.2966519789943	1068.8503268206787	56067.9041177157	46182.3359526123	40228.24509615865	45906.4305483378	49401.47017804356	50092.148792433894	48594.38923050635	43512.66453684576	45853.84332310136	49199.46858978417	1779.8870736801389	829.4813425909687	46552.33291642487	42596.97751425995	41109.64469259836	43506.461385811264	49799.923377526444	51528.322357064724	50556.94230676625	49324.385020470305	41875.62339318613	48168.58346059981	2292.4789653682037	874.0188737592534	46496.31816758703	49509.83118213765	0.8830333853427222	1.0635306134071165	1.0648118632466552	50963.43835220832	46909.93027578144	48603.01149331805	52380.270471128395	48927.4125030489	50752.13973109375	48166.8825808551	49059.55286622746	49825.842365577366	2397.6975948067707	943.830522517139	49116.32808425529	42783.97018340944	48822.89424040489	52539.97588166804	53274.53373209777	51681.620586464596	46277.050805849656	48766.96611649181	52325.14100859732	1892.9643912664358	882.1788010955315	45357.76699563501	43774.037362533636	46326.19621149435	53027.5492011646	54867.96893900037	53833.631937721424	52521.1903171424	44589.66056991374	51290.479104633305	2441.0587985674815	930.6656654803338
121	1	 	sp|P08566|ARO1_YEAST	 	 	 	 	 	5.5	1588	174753	Pentafunctional AROM polypeptide OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO1 PE=1 SV=1	21	21	1	4	5	6	4	5	6	4	5	6	4	39423.0	30777.0	34122.0	44316.0	40846.0	45117.0	32190.0	30640.0	31711.0	1181.0	499.0	5	43517.0	40661.0	44516.0	53449.0	50395.0	51848.0	44493.0	40911.0	41950.0	1708.0	150.0	6	68725.0	56476.0	61403.0	85748.0	71590.0	79536.0	62442.0	62253.0	60163.0	906.408875	150.0	41024.618450757574	30074.727272727276	37599.818181818184	55399.30989772727	39512.0386597381	32704.946031252966	34127.559941647014	39846.622601941046	40860.26077829691	42846.10543965813	32087.097252391603	31639.435836797416	31916.76579455552	1172.063357451459	495.22406043037944	36171.20359291986	45552.18190915092	43606.42675095057	44913.64092944628	47923.828512373635	50288.73338369469	48980.771259614165	44555.117905686246	42532.23108401124	42361.97342709398	1706.9326905365958	149.9062667333076	45634.98946244686	72909.87446870678	60940.424527775336	62457.38446817939	77536.47510215596	71992.82977248757	75884.07177412645	63136.264389492164	65193.267389301924	61331.32604050849	913.9489433790791	151.24779256697136	67931.32421474822	48221.82749286236	1.3331551815516938	1.0566854087376139	0.7098614380079045	52675.67907290069	43600.768263933394	45497.33336992274	53121.73138911254	54473.06837613997	57120.50747619045	42777.07996297898	42180.27782719883	42550.00169738355	1562.5423380932878	660.2105221918295	48134.325959561276	46078.27487491503	47459.589023426364	50640.410319868846	53139.370790446315	51757.26629874896	47080.74297552265	44943.18798753106	44763.27920574074	1803.6908677872577	158.4037647354149	51755.908335331995	43259.25738809877	44336.08875279438	55040.153714080516	51104.93366855631	53867.17631147644	44817.99942997216	46278.186537403686	43536.74329804699	648.7771112128779	107.36497552711153
372	1	 	sp|P32614|FRDS_YEAST	 	 	 	 	 	20.2	470	50843	Fumarate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRD1 PE=1 SV=1	29	29	1	4	4	4	4	4	4	4	4	4	4	42763.0	38426.0	38871.0	47349.0	45022.0	44207.0	46582.0	44904.0	46280.0	2141.0	150.0	4	58397.0	47772.0	51037.0	73658.0	61747.0	69684.0	60161.0	55267.0	57263.0	3210.0	1161.0	4	40257.0	40374.0	43304.0	50256.0	43040.0	48586.0	47651.0	42864.0	47133.0	888.055298	150.0	40622.88046357576	36063.181818181816	49032.45454545455	36773.005027090905	42859.58220344419	40833.097969162896	38877.33375803767	42573.73710577007	45037.718767088176	41981.90888514234	46433.089910248695	46368.70844698274	46580.30087263187	2124.7990248125097	148.86494802516415	43505.05310205652	61128.08251829598	51232.537781815765	51492.890019681676	66043.7680885408	61616.79571868233	65830.42864633069	60244.992433056665	57457.13415267408	57825.356003711146	3207.9941080927824	1160.2745045158008	59207.99837364323	42708.37128391021	43565.562360726704	44047.59664853574	45443.31171262245	43282.18177689434	46355.15378215786	48180.80994240561	44888.506792845925	48048.29197791477	895.4426899993596	151.24779256697136	45168.86514200151	48818.723623380145	1.1221391572344144	0.8245292015328806	1.0808047417154325	48094.41545319196	45820.41814238673	43625.77853876544	47773.657476188346	50538.587781060894	47109.54385546559	52104.38837967626	52032.14341874548	52269.579564940585	2384.320186995615	167.0471873187026	50401.88907004662	42242.72346974369	42457.391492548566	54455.01536826729	50804.84737493976	54279.11076832631	49673.75550718264	47375.08494527196	47678.694614094515	2645.0848204679273	956.6802107673718	46159.410194593365	47085.86637497279	47606.85131890622	49115.346778254796	46779.58729625669	50100.87001070428	52074.04784544204	48515.710990233274	51930.821801057864	967.79870528573	163.4693313803748
67	1	 	sp|P05453|ERF3_YEAST	 	 	 	 	 	15	685	76550	Eukaryotic peptide chain release factor GTP-binding subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP35 PE=1 SV=1	21	21	1	5	5	6	5	5	6	5	5	6	5	52337.0	43421.0	43228.0	41948.0	38516.0	38716.0	43254.0	40190.0	44229.0	2984.0	1450.0	5	64481.0	65698.0	71698.0	69516.0	59684.0	67243.0	65867.0	63798.0	64751.0	2728.0	2364.0	6	37314.0	34980.0	39346.0	42081.0	35236.0	41631.0	41193.0	39579.0	36555.0	3153.356811	761.39502	40603.96217669697	35479.36363636364	54348.0	31984.522893727273	52455.20552303764	46140.996901031125	43235.04370076541	37717.44121550282	38529.44729317152	36767.28989520146	43115.7286286097	41500.944069219586	44515.992378903095	2961.4200327139324	1439.02783090992	42664.23217838248	67496.61607380933	70457.07249413322	72338.44521878514	62329.93812543108	59558.145912738044	63524.41756307351	65958.95873719093	66326.20270093005	65386.89252390375	2726.2953043230873	2362.522763716928	65930.74326111056	39586.163054570025	37745.16697325557	40021.63166758931	38051.17797235883	35434.269449132174	39719.49547410806	41651.00635784169	41448.35317175366	37264.874148742376	3179.588378931829	767.7287736432335	38991.34869659463	47867.4237836533	1.1219567618963788	0.7260258479732328	1.2276421663719952	58852.47253323636	51768.20347375173	48507.849630959194	42317.33821316256	43228.37392270392	41251.30951452568	48373.98327895794	46562.264823544334	49945.018662038	3322.585230518792	1614.5270054464638	49004.28792031115	51153.6558032646	52519.581031033726	45253.14618163523	43240.753390009166	46120.36912823617	47887.90894860052	48154.53755878726	47472.57409100185	1979.3608601466121	1715.252592883648	48597.64297066738	46337.55855312015	49132.242602141385	46713.23055899294	43500.60331034163	48761.327471036675	51132.53167671451	50883.746080323224	45747.93082954185	3903.396765683091	942.4962148614943
307	1	 	sp|P27476|NSR1_YEAST	 	 	 	 	 	19.1	414	44535	Nuclear localization sequence-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSR1 PE=1 SV=1	20	20	1	4	6	3	4	6	3	4	6	3	4	44069.0	40099.0	41790.0	33213.0	31969.0	31161.0	44901.0	48973.0	47151.0	1909.0	150.0	6	69725.0	59805.0	66043.0	62309.0	58279.0	60918.0	69114.0	69637.0	70099.0	3704.0	1890.0	3	42982.0	39522.0	44949.0	35434.0	34020.0	35304.0	50791.0	45283.0	49461.0	1771.425476	837.945007	40523.13243887879	33216.818181818184	53774.818181818184	34577.760953	44168.531864546036	42610.898752549394	41796.80938870608	29863.387410377018	31980.161504709737	29592.55915963355	44757.4636138439	50570.43378705874	47456.95260253815	1894.5545718669225	148.86494802516415	40310.79978710696	72985.8649175161	64137.1917031209	66632.93170777743	55867.9457197981	58156.10859943135	57549.19425229856	69210.49196353581	72396.59201675077	70787.41299799431	3701.685413201142	1888.8189608396756	65302.63709758037	45599.30482959556	42646.21181009166	45720.84384248645	32040.717670030725	34211.42713870691	33683.00228718769	51355.7221838938	47421.75842432909	50421.50021258232	1786.16128627931	844.9155506751025	42566.72093321158	48210.40467048654	1.1959674559944156	0.7382612221072594	1.132584413681525	52824.1266890494	50961.24817872211	49987.62379329432	35715.63946856426	38247.232397078245	35391.737694511176	53528.46989501151	60480.59304484268	56756.97087330511	2265.8256115582726	178.03763317639647	53882.633830560786	47350.00152927361	49192.509595173324	41245.13788372018	42934.39980761868	42486.33847999001	51095.4223796446	53447.59649868708	52259.60202971058	2732.8107970064907	1394.4417943688627	51645.06192471262	48300.434798670794	51782.715116367086	36288.81743624703	38747.32914710058	38148.84339646794	58164.69049883665	53709.14446076569	57106.605255210445	2022.978433161291	956.9381835717638
143	1	 	sp|P0CT04|IPB2_YEAST	 	 	 	 	 	32	75	8590	Protease B inhibitor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBI2 PE=1 SV=1	15	15	1	1	2	2	1	2	2	1	2	2	1	19822.0	20155.0	18085.0	54569.0	46700.0	52810.0	18453.0	16771.0	18739.0	859.0	150.0	2	34136.0	30663.0	35554.0	101548.0	91630.0	95107.0	34733.0	35413.0	33614.0	1308.0	150.0	2	43751.0	35870.0	41690.0	112289.0	107765.0	115578.0	39914.0	38866.0	37808.0	1357.26236	150.0	40485.068556363636	24283.0	44896.0	52276.205669090916	19866.768899204235	21417.558152513353	18087.946824473544	49065.58238029878	46716.304616032554	50151.89015821854	18394.01073620324	17318.04759852903	18860.593302771147	852.4999356907734	148.86494802516415	28875.41140758271	35732.45585979676	32884.18542250307	35871.58751023302	91050.7013746659	91436.78221942543	89847.51990796413	34781.49170022701	36816.354999342235	33944.10905311888	1307.1826459144422	149.9062667333076	53596.13200525294	46415.131580653186	38705.521421688885	42405.881772525754	101535.81719394028	108371.38288073927	110271.18848710002	40357.78573463679	40701.677515181735	38542.206587762324	1368.55290589492	151.24779256697136	63034.065908247576	46034.02862183396	1.5942293590921923	0.8589057997193189	0.7303039706948481	31672.18624941107	34144.50000680112	28836.335873274114	78221.79195162888	74476.5043671732	79953.61570419878	29324.271947112196	27608.939923731014	30068.11157317534	1359.0804261024368	237.32487068144997	30690.813576194003	28244.417578433367	30810.314557678223	78203.97547921231	78535.5825559368	77170.55593934735	29874.024944214332	31621.780833460387	29154.792132028848	1122.7467558683593	128.7553619115091	33897.154893674866	28266.795982073894	30969.18383929184	74152.01046448082	79144.05122749557	80531.48680536916	29473.451170457145	29724.59670327844	28147.52651038396	999.4596212810329	110.4568634704899
785	1	 	sp|Q99258|RIB3_YEAST	 	 	 	 	 	26	208	22567	"3,4-dihydroxy-2-butanone 4-phosphate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB3 PE=1 SV=1"	24	24	1	4	3	3	4	3	3	4	3	3	4	58505.0	52472.0	53196.0	69253.0	56079.0	61080.0	53407.0	48959.0	55111.0	3004.0	1071.0	3	38674.0	37443.0	39611.0	45054.0	44020.0	38414.0	38032.0	36887.0	38574.0	342.0	150.0	3	51953.0	47137.0	51743.0	58933.0	54016.0	56215.0	49119.0	43159.0	50366.0	1189.602661	691.288513	40419.99670224242	46557.90909090909	32472.81818181818	42229.262834	58637.136234887694	55758.97352412209	53204.667916764985	62268.664930323655	56098.5791555137	58005.63247233457	53236.27222610992	50555.97712577561	55468.60331442556	2981.2686924506206	1062.8957288996721	55914.945211139755	40482.68683858039	40155.31926995997	39964.82682308151	40396.642964255305	43927.17617918921	36289.680357329475	38085.097525207544	38348.76703077223	38952.81914128065	341.78628815194133	149.9062667333076	39622.55734773959	55116.57632990503	50863.177118877866	52631.50732923483	53289.37219754814	54319.942631522405	53633.86510237525	49665.13197122875	45197.439918636555	51344.074719615885	1199.4985100536342	697.0390774543605	51784.56525766053	48591.12047091461	0.8690184759625582	1.2263499310371158	0.9383321116850835	50956.754765651	48455.57819316921	46235.83942712112	54112.62029797306	48750.70176138945	50407.966328352464	46263.30415586191	43934.07819263947	48203.241116073805	2590.777575548327	923.6760264355055	49645.94021269021	49244.47301748877	49010.862618396284	49540.42031334548	53870.08947800392	44503.84700356997	46705.6567235801	47029.007803545945	47769.78706761076	419.14959090456506	183.83753987042326	51717.65345649188	47726.55239296909	49385.83341340987	50003.12914449772	50970.146476049005	50326.377899344676	46602.388159681424	42410.20924161393	48177.79405417388	1125.5279699017378	654.0541494747725
464	1	 	sp|P38624|PSB1_YEAST	 	 	 	 	 	20.9	215	23547	Proteasome subunit beta type-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE3 PE=1 SV=2	12	12	1	3	5	4	3	5	4	3	5	4	3	42679.0	36571.0	38775.0	37017.0	32439.0	36920.0	37988.0	37964.0	39230.0	1455.0	616.0	5	59434.0	51798.0	54248.0	61726.0	55825.0	58925.0	53586.0	58763.0	60359.0	1670.0	402.0	4	53168.0	44347.0	52099.0	54158.0	51830.0	50931.0	52355.0	47728.0	50764.0	734.147766	734.824158	39916.332482545455	31059.454545454544	46976.0	41713.54290218182	42775.39248557853	38861.89626373435	38781.31811550797	33283.7446713614	32450.325598275806	35061.688783212056	37866.56261024704	39202.334925201605	39484.55495318385	1443.9899958440924	611.3387198900075	37529.75760070029	62213.58043037148	55550.17566822601	54732.57240409295	55345.212048022884	55707.28328494406	55666.408472318406	53660.81289403059	61091.67449316205	60951.76052648309	1668.956436297491	401.74879484526434	57213.2755801835	56405.561378715196	47852.62778053072	52993.620399779786	48971.64270399966	52121.642228076984	48592.482140515414	52937.111593348425	49982.23806011923	51749.803618841695	740.2548601698229	740.9368788158893	51289.6366559919	47932.93970227486	1.277198222601375	0.8377940122497899	0.9345540898206989	54632.65525365711	49634.344834960524	49531.430567265284	42509.93953578076	41445.498176953755	44780.726595321	48363.1064618312	50069.15248829129	50429.60340641272	1844.2614561462417	780.8007264509174	52122.165165185936	46539.60455426372	45854.62143517716	46367.8872605285	46671.22837482894	46636.98370155934	44956.70773507515	51182.23908868438	51065.020005170634	1398.241709035786	336.5827347499317	52714.048075110746	44720.86900096257	49525.40467901982	45766.648974260876	48710.49391242059	45412.30291895795	49472.59414285851	46711.10499747622	48362.99061940651	691.8082070813575	692.4455903963728
206	1	 	sp|P15731|UBC4_YEAST	 	 	 	 	 	12.2	148	16456	Ubiquitin-conjugating enzyme E2 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC4 PE=1 SV=1	7	7	1	1	1	1	1	1	1	1	1	1	1	50079.0	46702.0	51718.0	43110.0	41257.0	44279.0	56170.0	55678.0	58230.0	3508.0	1809.0	1	43666.0	42373.0	46842.0	40695.0	35346.0	36835.0	51756.0	50998.0	55060.0	3257.0	1839.0	1	42967.0	47120.0	52855.0	46964.0	38613.0	44003.0	57586.0	56978.0	57308.0	4624.378418	3191.216553	39800.502877909086	41140.0	37151.545454545456	41109.96317918182	50192.10572612496	49627.52670993196	51726.42708698495	38762.25066273306	41271.40427288341	42050.284876268866	55990.439660355274	57494.14192301588	58607.841828292	3481.4549178151724	1795.3112731834797	49524.71363851004	45708.15026874518	45442.44166936447	47260.418016378884	36488.24489346938	35271.46681575697	34798.000103145496	51828.25798050698	53018.96117969263	55600.72126092478	3254.9647383358856	1837.8508301503512	45046.29579866498	45583.39143393124	50844.833269862844	53762.60208891457	42466.56501256768	38830.271490502346	41982.58411633583	58226.27271921616	59669.12420779151	58420.88381113741	4662.846851445622	3217.763061629529	49976.280905584405	48129.90418764735	0.9718360925609049	1.0684542054859427	0.9630549395737301	48778.4999062811	48229.82164124222	50269.608782352	37670.554222936844	40109.040263060444	40865.98454522605	54413.530100286785	55874.88223160586	56957.21599583486	3383.4035437564435	1744.748292661176	48837.06537962421	48553.167909182106	50495.59238262363	38986.01870722834	37685.94705295341	37180.069552706074	55376.12020228306	56648.332042938535	59406.82445928675	3477.780763383428	1963.6594485299738	43899.310282970335	48966.36783234414	51776.33950606612	40897.635202082245	37395.68476391727	40431.53500930684	56075.09955520825	57464.64480835205	56262.52072857885	4490.577692760521	3098.882610880207
508	1	 	sp|P39726|GCSH_YEAST	 	 	 	 	 	12.9	170	18793	"Glycine cleavage system H protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCV3 PE=1 SV=3"	16	16	1	2	2	2	2	2	2	2	2	2	2	45194.0	40827.0	45824.0	59664.0	55208.0	61095.0	35384.0	33389.0	33207.0	921.0	150.0	2	50455.0	43185.0	53978.0	72969.0	64410.0	67279.0	39444.0	38686.0	41210.0	1101.0	382.0	2	48114.0	43838.0	43622.0	63705.0	52507.0	58515.0	34697.0	36147.0	36368.0	393.838257	1059.063843	39482.663700000005	37351.181818181816	43009.0	38087.80928181818	45296.0727288183	43384.50244071757	45831.46670083913	53646.73912181177	55227.2750587136	58019.877470485924	35270.88689588768	34478.104541606685	33422.47301377456	914.030780874508	148.86494802516415	44953.04421918392	52814.654921667614	46313.26182926638	54460.16061842149	65425.99193098827	64274.18032034478	63558.4267392297	39499.06885739078	40219.058241452396	41614.70619619888	1100.3119978224777	381.7612926141567	52019.945517217806	51043.80793288262	47303.39136002223	44371.057200314666	57604.38898146716	52802.45163939105	55828.259654282454	35082.78026844447	37854.25660323352	37074.24273126693	397.1144466644904	1067.87378960829	46551.62626347834	47747.93778635864	1.0621736217362114	0.9178775047073974	1.025698597855836	48112.29362079577	46081.87408468049	48680.97497511288	56982.15118735251	58660.95476773577	61627.18338551725	37463.80567605329	36621.733171558095	35500.46920842171	970.8593848998536	158.1204209934615	48477.38367148253	42509.901202707384	49987.75633440079	60053.04621662183	58995.82424955137	58338.85013853208	36255.30676108752	36916.16882034581	38197.20268249849	1009.9516309609071	350.4101026585527	52355.5622259803	48519.022191800665	45511.33115574385	59084.74100863303	54159.40060987399	57262.96764812905	35984.35853022788	38827.05792081165	38026.99878602741	407.31973113206396	1095.316648688221
657	1	 	sp|P53912|YNN4_YEAST	 	 	 	 	 	16.2	376	41164	Uncharacterized protein YNL134C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL134C PE=1 SV=1	19	19	1	3	4	4	3	4	4	3	4	4	3	36544.0	30395.0	36144.0	64071.0	59837.0	63260.0	35264.0	31838.0	30119.0	1968.0	834.0	4	41098.0	34751.0	38599.0	74862.0	75415.0	80386.0	35449.0	36295.0	34282.0	3091.0	365.0	4	35589.0	33611.0	39631.0	73785.0	68783.0	73637.0	36783.0	36149.0	34529.0	1127.996673	360.504028	38753.10608184849	35479.454545454544	41326.63636363636	39453.22733645455	36626.53630574713	32299.01662345043	36149.88941242863	57609.282352400136	59857.89120577173	60075.90553699877	35151.27050352089	32876.51299516828	30314.435652178036	1953.1081180901538	827.6891110199127	42328.97117640711	43020.051292650794	37268.31450338859	38943.787093083316	67123.30726661519	75255.97436514207	75940.60095809567	35498.49132759471	37733.307110415	34618.669202089055	3089.068469817692	364.77191571771516	49489.16701323049	37756.12255317287	36267.94760257555	40311.525558334564	66719.09333643441	69170.03506412925	70255.92679077838	37191.9735600828	37856.35106510329	35199.530556200945	1137.3800454275856	363.50292297667755	47858.722898534674	46455.41249971135	1.097485037047255	0.9386986143309283	0.970678064230872	40197.07555442552	35447.687455577405	39673.96272105341	63225.32537678964	65693.13994753695	65932.40741392049	38577.99341081471	36081.481082486825	33269.63953479724	2143.506935339467	908.3764146712986	40382.86253685676	34983.715182780106	36556.478981076	63008.555520480804	70642.67885668272	71285.33689082238	33322.38462005163	35420.203098669925	32496.496809981778	2899.7042921912284	342.41089183105737	36649.03995277741	35204.50117249473	39129.513595157514	64762.76036704902	67141.83573883052	68195.88701801862	36101.432900226944	36746.32957071877	34167.412182128566	1104.0298607904701	352.84431361726513
606	1	 	sp|P47120|DOHH_YEAST	 	 	 	 	 	22.5	325	36164	Deoxyhypusine hydroxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LIA1 PE=1 SV=1	13	13	1	3	3	3	3	3	3	3	3	3	3	37264.0	33272.0	38079.0	26133.0	24362.0	28032.0	38812.0	35657.0	38493.0	372.0	938.0	3	52821.0	51048.0	58146.0	39851.0	43683.0	42848.0	61455.0	58859.0	63375.0	2837.0	150.0	3	60128.0	58880.0	59454.0	43183.0	42226.0	42729.0	60318.0	59658.0	63885.0	948.805847	1434.72699	38464.591904151515	27401.272727272724	43188.454545454544	44804.048439727274	37348.16245888138	35356.23889111508	38085.204707167715	23497.422792141107	24370.50563288619	26621.052545260027	38687.928504499	36820.083669474065	38742.77272018623	369.1850711024071	930.9021416506932	33281.041324623424	55291.306859922806	54745.84670279936	58665.39144315714	35731.49151614814	43590.886802260844	40478.477220566805	61540.799022182095	61191.47880457133	63997.37940267178	2835.227191482624	149.9062667333076	52803.673086031136	63789.37696696109	63534.46058848736	60474.91712410041	39047.6466429118	42463.60148027742	40767.08035149679	60988.64859302054	62475.70311327926	65125.60484181115	956.6985995559038	1446.6619344917012	55407.448855816205	46005.49749270668	1.3823334746040201	0.8712556306026584	0.8303125020685267	51627.61518186092	48874.11255528489	52646.453353864534	32481.274092500113	33688.16572936441	36799.17206250549	53479.618634856015	50897.63419403482	53555.431630088875	510.3368821089226	1286.8171919843264	48172.862425087136	47697.62719192392	51112.55261635967	31131.263173275187	37978.80556943287	35267.10119664027	53617.76765986273	53313.420453386	55758.07714839239	2470.207654616998	130.60667895401824	52965.11719482991	52753.45693880114	50213.0797496986	32421.749183963802	35258.05919192994	33849.41648867998	50639.637411049014	51874.357370477344	54074.60390493037	794.3588079227179	1201.1814904750995
102	1	 	sp|P07256|QCR1_YEAST	 	 	 	 	 	11.6	457	50227	"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COR1 PE=1 SV=1"	12	12	1	2	2	3	2	2	3	2	2	3	2	15249.0	11221.0	12862.0	23645.0	22305.0	24200.0	11649.0	11404.0	11312.0	1183.0	339.0	2	36853.0	35196.0	41032.0	59834.0	51992.0	56844.0	41286.0	40634.0	38934.0	3223.0	1712.0	3	64723.0	61378.0	69648.0	95787.0	90112.0	92515.0	74204.0	70234.0	72322.0	5972.703613	3770.045349	37987.11360490909	13215.363636363638	37049.09090909091	63696.886269272734	15283.440568255746	11923.910693592277	12864.095773092547	21260.34370030905	22312.787461683216	22981.93035085947	11611.761289006206	11775.983233774077	11385.401112169659	1174.048223425128	336.434782536871	15711.072686971362	38576.52319548542	37745.54968954173	41398.51996174498	53648.79333962028	51882.3658316312	53700.48915062312	41343.64052444569	42244.25406046571	39316.35455090529	3220.9859845430024	1710.9301909828173	44428.49892271816	68664.1805054654	66229.927343753	70843.96386886241	86614.10575885401	90619.05121467245	88267.13563899754	75029.04075394568	73551.21748060705	73726.44585379145	6022.388247486829	3801.4069127575144	77060.563157661	37748.51622441678	2.4026695679232835	0.8496464463064355	0.4898551824385934	36721.05754651222	28649.217354129178	30908.171432860006	51081.58081232205	53610.255409726466	55217.98466614252	27899.22547908485	28293.79654816379	27355.356770809944	2820.849937697951	808.3416135922278	32776.405843901965	32070.372157602113	35174.105367842654	45582.50660963674	44081.667754815884	45626.42977174423	35127.47724896602	35892.6803393409	33405.00092590053	2736.6992953697973	1453.6857566469416	33635.50466850126	32443.073141868914	34703.282845654714	42428.368578259055	44390.21186517561	43238.11383177321	36753.36444671672	36029.445057543424	36115.28158425809	2950.0980936887013	1862.1388767721623
